2019-06-28 19:01:17,236 [MainThread  ] [INFO ]  Host ('127.0.0.1', 56679) sent command "info" to ServiceManager
2019-06-28 19:01:30,667 [Thread-3    ] [INFO ]  HTTP Request from 127.0.0.1:8000 to http://127.0.0.1:8000/generate_plot?start=2018-06-26T21:01&end=2018-06-27T21:01&line=Temp1,auto,none,auto
2019-06-28 19:01:31,315 [Thread-4    ] [INFO ]  custom plot creation finished in 0.647057741 sec.
2019-06-28 19:11:15,347 [MainThread  ] [INFO ]  Host ('127.0.0.1', 58967) sent command "info" to ServiceManager
2019-06-28 19:11:26,605 [Thread-5    ] [INFO ]  HTTP Request from 127.0.0.1:8000 to http://127.0.0.1:8000/generate_plot?start=2018-06-26T21:01&end=2018-06-27T21:01&line=Temp1,auto,none,auto
2019-06-28 19:11:27,194 [Thread-6    ] [INFO ]  custom plot creation finished in 0.588414917 sec.
2019-06-28 19:11:35,726 [MainThread  ] [INFO ]  Host ('127.0.0.1', 58999) sent command "stop django" to ServiceManager
2019-06-28 19:11:44,161 [Thread-5    ] [INFO ]  HTTP Request from 127.0.0.1:8000 to http://127.0.0.1:8000/generate_plot?start=2018-06-26T21:01&end=2018-06-27T21:01&line=Temp1,auto,none,auto
2019-06-28 19:11:44,688 [Thread-8    ] [INFO ]  custom plot creation finished in 0.525624491 sec.
2019-06-28 19:11:45,469 [Thread-5    ] [INFO ]  HTTP Request from 127.0.0.1:8000 to http://127.0.0.1:8000/generate_plot?start=2018-06-26T21:01&end=2018-06-27T21:01&line=Temp1,auto,none,auto
2019-06-28 19:11:45,717 [Thread-5    ] [INFO ]  HTTP Request from 127.0.0.1:8000 to http://127.0.0.1:8000/generate_plot?start=2018-06-26T21:01&end=2018-06-27T21:01&line=Temp1,auto,none,auto
2019-06-28 19:11:45,933 [Thread-5    ] [INFO ]  HTTP Request from 127.0.0.1:8000 to http://127.0.0.1:8000/generate_plot?start=2018-06-26T21:01&end=2018-06-27T21:01&line=Temp1,auto,none,auto
2019-06-28 19:11:46,183 [Thread-5    ] [INFO ]  HTTP Request from 127.0.0.1:8000 to http://127.0.0.1:8000/generate_plot?start=2018-06-26T21:01&end=2018-06-27T21:01&line=Temp1,auto,none,auto
2019-06-28 19:11:47,149 [Thread-9    ] [INFO ]  custom plot creation finished in 1.679599844 sec.
2019-06-28 19:11:47,962 [Thread-10   ] [INFO ]  custom plot creation finished in 2.230050168 sec.
2019-06-28 19:11:48,307 [Thread-11   ] [INFO ]  custom plot creation finished in 2.363255058 sec.
2019-06-28 19:11:48,312 [Thread-12   ] [INFO ]  custom plot creation finished in 2.100859771 sec.
2019-06-28 19:11:55,907 [Thread-5    ] [INFO ]  HTTP Request from 127.0.0.1:8000 to http://127.0.0.1:8000/generate_plot?start=2018-06-26T21:01&end=2018-06-27T21:01&line=Temp1,auto,none,auto
2019-06-28 19:11:56,389 [Thread-13   ] [INFO ]  custom plot creation finished in 0.480359054 sec.
2019-06-29 17:15:47,381 [Thread-2    ] [INFO ]  HTTP Request from 127.0.0.1:8000 to http://127.0.0.1:8000/
2019-06-29 17:15:47,382 [Thread-2    ] [ERROR]  Data for HomePage not found! 
2019-06-29 17:29:12,256 [MainThread  ] [INFO ]  Host ('127.0.0.1', 57082) sent command "info" to ServiceManager
2019-06-29 17:29:36,166 [MainThread  ] [INFO ]  Host ('127.0.0.1', 57473) sent command "info" to ServiceManager
2019-06-29 17:29:37,047 [MainThread  ] [INFO ]  Host ('127.0.0.1', 57488) sent command "info" to ServiceManager
2019-06-29 17:29:37,365 [MainThread  ] [INFO ]  Host ('127.0.0.1', 57495) sent command "info" to ServiceManager
2019-06-29 17:29:37,590 [MainThread  ] [INFO ]  Host ('127.0.0.1', 57497) sent command "info" to ServiceManager
2019-06-29 17:29:37,798 [MainThread  ] [INFO ]  Host ('127.0.0.1', 57499) sent command "info" to ServiceManager
2019-06-29 17:29:37,976 [MainThread  ] [INFO ]  Host ('127.0.0.1', 57502) sent command "info" to ServiceManager
2019-06-29 17:29:38,157 [MainThread  ] [INFO ]  Host ('127.0.0.1', 57506) sent command "info" to ServiceManager
2019-06-29 17:30:36,070 [MainThread  ] [INFO ]  Host ('127.0.0.1', 58447) sent command "info" to ServiceManager
2019-06-29 17:30:37,256 [MainThread  ] [INFO ]  Host ('127.0.0.1', 58478) sent command "info" to ServiceManager
2019-06-29 17:30:37,670 [MainThread  ] [INFO ]  Host ('127.0.0.1', 58483) sent command "info" to ServiceManager
2019-06-29 17:30:50,206 [MainThread  ] [INFO ]  Host ('127.0.0.1', 58692) sent command "info" to ServiceManager
2019-06-29 17:30:51,149 [MainThread  ] [INFO ]  Host ('127.0.0.1', 58705) sent command "info" to ServiceManager
2019-06-29 17:30:51,542 [MainThread  ] [INFO ]  Host ('127.0.0.1', 58714) sent command "info" to ServiceManager
2019-06-29 17:30:51,886 [MainThread  ] [INFO ]  Host ('127.0.0.1', 58715) sent command "info" to ServiceManager
2019-06-29 17:30:52,125 [MainThread  ] [INFO ]  Host ('127.0.0.1', 58721) sent command "info" to ServiceManager
2019-06-29 17:30:52,334 [MainThread  ] [INFO ]  Host ('127.0.0.1', 58730) sent command "info" to ServiceManager
2019-06-29 17:30:52,529 [MainThread  ] [INFO ]  Host ('127.0.0.1', 58734) sent command "info" to ServiceManager
2019-06-29 17:30:52,710 [MainThread  ] [INFO ]  Host ('127.0.0.1', 58735) sent command "info" to ServiceManager
2019-06-29 17:30:52,884 [MainThread  ] [INFO ]  Host ('127.0.0.1', 58736) sent command "info" to ServiceManager
2019-06-29 17:30:53,072 [MainThread  ] [INFO ]  Host ('127.0.0.1', 58738) sent command "info" to ServiceManager
2019-06-29 17:30:53,244 [MainThread  ] [INFO ]  Host ('127.0.0.1', 58746) sent command "info" to ServiceManager
2019-06-29 17:30:53,413 [MainThread  ] [INFO ]  Host ('127.0.0.1', 58753) sent command "info" to ServiceManager
2019-06-29 17:30:53,886 [MainThread  ] [INFO ]  Host ('127.0.0.1', 58755) sent command "info" to ServiceManager
2019-06-29 17:30:53,935 [MainThread  ] [INFO ]  Host ('127.0.0.1', 58756) sent command "info" to ServiceManager
2019-06-29 17:30:54,108 [MainThread  ] [INFO ]  Host ('127.0.0.1', 58758) sent command "info" to ServiceManager
2019-06-29 17:30:54,235 [MainThread  ] [INFO ]  Host ('127.0.0.1', 58767) sent command "info" to ServiceManager
2019-06-29 19:46:10,593 [ThreadPoolEx] [INFO ]  30 plots (1.495MB) removed because they were older than 86400 seconds.
2019-06-30 08:37:12,574 [ThreadPoolEx] [INFO ]  Measured and saved under label '2019-06-30T03:50:00'
2019-06-30 08:37:18,577 [ThreadPoolEx] [DEBUG]  measured values [148.1, 18.1]
2019-06-30 08:37:18,577 [ThreadPoolEx] [DEBUG]  saved values in day181in19.csv
2019-06-30 08:37:18,578 [ThreadPoolEx] [INFO ]  Measured and saved under label '2019-06-30T04:00:00'
2019-06-30 08:37:24,580 [ThreadPoolEx] [DEBUG]  measured values [146.6, 17.0]
2019-06-30 08:37:24,581 [ThreadPoolEx] [DEBUG]  saved values in day181in19.csv
2019-06-30 08:37:24,581 [ThreadPoolEx] [INFO ]  Measured and saved under label '2019-06-30T04:10:00'
2019-06-30 08:37:30,584 [ThreadPoolEx] [DEBUG]  measured values [146.9, 18.0]
2019-06-30 08:37:30,584 [ThreadPoolEx] [DEBUG]  saved values in day181in19.csv
2019-06-30 08:37:30,585 [ThreadPoolEx] [INFO ]  Measured and saved under label '2019-06-30T04:20:00'
2019-06-30 08:37:36,588 [ThreadPoolEx] [DEBUG]  measured values [151.2, 13.8]
2019-06-30 08:37:36,589 [ThreadPoolEx] [DEBUG]  saved values in day181in19.csv
2019-06-30 08:37:36,589 [ThreadPoolEx] [INFO ]  Measured and saved under label '2019-06-30T04:30:00'
2019-06-30 08:37:42,592 [ThreadPoolEx] [DEBUG]  measured values [154.8, 16.0]
2019-06-30 08:37:42,593 [ThreadPoolEx] [DEBUG]  saved values in day181in19.csv
2019-06-30 08:37:42,593 [ThreadPoolEx] [INFO ]  Measured and saved under label '2019-06-30T04:40:00'
2019-06-30 08:37:48,596 [ThreadPoolEx] [DEBUG]  measured values [155.0, 17.6]
2019-06-30 08:37:48,597 [ThreadPoolEx] [DEBUG]  saved values in day181in19.csv
2019-06-30 08:37:48,597 [ThreadPoolEx] [INFO ]  Measured and saved under label '2019-06-30T04:50:00'
2019-06-30 08:37:54,599 [ThreadPoolEx] [DEBUG]  measured values [152.7, 13.4]
2019-06-30 08:37:54,600 [ThreadPoolEx] [DEBUG]  saved values in day181in19.csv
2019-06-30 08:37:54,600 [ThreadPoolEx] [INFO ]  Measured and saved under label '2019-06-30T05:00:00'
2019-06-30 08:38:00,603 [ThreadPoolEx] [DEBUG]  measured values [150.8, 16.0]
2019-06-30 08:38:00,604 [ThreadPoolEx] [DEBUG]  saved values in day181in19.csv
2019-06-30 08:38:00,604 [ThreadPoolEx] [INFO ]  Measured and saved under label '2019-06-30T05:10:00'
2019-06-30 08:38:06,607 [ThreadPoolEx] [DEBUG]  measured values [151.7, 15.4]
2019-06-30 08:38:06,608 [ThreadPoolEx] [DEBUG]  saved values in day181in19.csv
2019-06-30 08:38:06,609 [ThreadPoolEx] [INFO ]  Measured and saved under label '2019-06-30T05:20:00'
2019-06-30 08:38:12,612 [ThreadPoolEx] [DEBUG]  measured values [154.8, 15.2]
2019-06-30 08:38:12,613 [ThreadPoolEx] [DEBUG]  saved values in day181in19.csv
2019-06-30 08:38:12,613 [ThreadPoolEx] [INFO ]  Measured and saved under label '2019-06-30T05:30:00'
2019-06-30 08:38:18,615 [ThreadPoolEx] [DEBUG]  measured values [150.5, 12.8]
2019-06-30 08:38:18,616 [ThreadPoolEx] [DEBUG]  saved values in day181in19.csv
2019-06-30 08:38:18,616 [ThreadPoolEx] [INFO ]  Measured and saved under label '2019-06-30T05:40:00'
2019-06-30 08:38:24,619 [ThreadPoolEx] [DEBUG]  measured values [153.4, 10.5]
2019-06-30 08:38:24,620 [ThreadPoolEx] [DEBUG]  saved values in day181in19.csv
2019-06-30 08:38:24,620 [ThreadPoolEx] [INFO ]  Measured and saved under label '2019-06-30T05:50:00'
2019-06-30 08:38:30,623 [ThreadPoolEx] [DEBUG]  measured values [153.1, 6.3]
2019-06-30 08:38:30,624 [ThreadPoolEx] [DEBUG]  saved values in day181in19.csv
2019-06-30 08:38:30,624 [ThreadPoolEx] [INFO ]  Measured and saved under label '2019-06-30T06:00:00'
2019-06-30 08:38:36,627 [ThreadPoolEx] [DEBUG]  measured values [148.5, 1.3]
2019-06-30 08:38:36,628 [ThreadPoolEx] [DEBUG]  saved values in day181in19.csv
2019-06-30 08:38:36,628 [ThreadPoolEx] [INFO ]  Measured and saved under label '2019-06-30T06:10:00'
2019-06-30 08:38:42,632 [ThreadPoolEx] [DEBUG]  measured values [144.6, 1.0]
2019-06-30 08:38:42,633 [ThreadPoolEx] [DEBUG]  saved values in day181in19.csv
2019-06-30 08:38:42,633 [ThreadPoolEx] [INFO ]  Measured and saved under label '2019-06-30T06:20:00'
2019-06-30 08:38:48,636 [ThreadPoolEx] [DEBUG]  measured values [140.7, 1.9]
2019-06-30 08:38:48,637 [ThreadPoolEx] [DEBUG]  saved values in day181in19.csv
2019-06-30 08:38:48,637 [ThreadPoolEx] [INFO ]  Measured and saved under label '2019-06-30T06:30:00'
2019-06-30 08:38:54,643 [ThreadPoolEx] [DEBUG]  measured values [144.1, 6.7]
2019-06-30 08:38:54,644 [ThreadPoolEx] [DEBUG]  saved values in day181in19.csv
2019-06-30 08:38:54,644 [ThreadPoolEx] [INFO ]  Measured and saved under label '2019-06-30T06:40:00'
2019-06-30 08:39:00,647 [ThreadPoolEx] [DEBUG]  measured values [148.5, 2.5]
2019-06-30 08:39:00,648 [ThreadPoolEx] [DEBUG]  saved values in day181in19.csv
2019-06-30 08:39:00,648 [ThreadPoolEx] [INFO ]  Measured and saved under label '2019-06-30T06:50:00'
2019-06-30 08:39:06,651 [ThreadPoolEx] [DEBUG]  measured values [144.8, -1.5]
2019-06-30 08:39:06,652 [ThreadPoolEx] [DEBUG]  saved values in day181in19.csv
2019-06-30 08:39:06,652 [ThreadPoolEx] [INFO ]  Measured and saved under label '2019-06-30T07:00:00'
2019-06-30 08:39:12,655 [ThreadPoolEx] [DEBUG]  measured values [145.9, -2.6]
2019-06-30 08:39:12,656 [ThreadPoolEx] [DEBUG]  saved values in day181in19.csv
2019-06-30 08:39:12,656 [ThreadPoolEx] [INFO ]  Measured and saved under label '2019-06-30T07:10:00'
2019-06-30 08:39:18,659 [ThreadPoolEx] [DEBUG]  measured values [149.9, -0.4]
2019-06-30 08:39:18,660 [ThreadPoolEx] [DEBUG]  saved values in day181in19.csv
2019-06-30 08:39:18,660 [ThreadPoolEx] [INFO ]  Measured and saved under label '2019-06-30T07:20:00'
2019-06-30 08:39:24,662 [ThreadPoolEx] [DEBUG]  measured values [153.1, 0.7]
2019-06-30 08:39:24,663 [ThreadPoolEx] [DEBUG]  saved values in day181in19.csv
2019-06-30 08:39:24,663 [ThreadPoolEx] [INFO ]  Measured and saved under label '2019-06-30T07:30:00'
2019-06-30 08:39:30,666 [ThreadPoolEx] [DEBUG]  measured values [150.5, 4.8]
2019-06-30 08:39:30,667 [ThreadPoolEx] [DEBUG]  saved values in day181in19.csv
2019-06-30 08:39:30,667 [ThreadPoolEx] [INFO ]  Measured and saved under label '2019-06-30T07:40:00'
2019-06-30 08:39:36,670 [ThreadPoolEx] [DEBUG]  measured values [151.5, 6.1]
2019-06-30 08:39:36,671 [ThreadPoolEx] [DEBUG]  saved values in day181in19.csv
2019-06-30 08:39:36,671 [ThreadPoolEx] [INFO ]  Measured and saved under label '2019-06-30T07:50:00'
2019-06-30 08:39:42,673 [ThreadPoolEx] [DEBUG]  measured values [154.3, 11.0]
2019-06-30 08:39:42,674 [ThreadPoolEx] [DEBUG]  saved values in day181in19.csv
2019-06-30 08:39:42,674 [ThreadPoolEx] [INFO ]  Measured and saved under label '2019-06-30T08:00:00'
2019-06-30 08:39:48,677 [ThreadPoolEx] [DEBUG]  measured values [153.1, 14.4]
2019-06-30 08:39:48,678 [ThreadPoolEx] [DEBUG]  saved values in day181in19.csv
2019-06-30 08:39:48,678 [ThreadPoolEx] [INFO ]  Measured and saved under label '2019-06-30T08:10:00'
2019-06-30 08:39:54,681 [ThreadPoolEx] [DEBUG]  measured values [157.3, 16.1]
2019-06-30 08:39:54,683 [ThreadPoolEx] [DEBUG]  saved values in day181in19.csv
2019-06-30 08:39:54,683 [ThreadPoolEx] [INFO ]  Measured and saved under label '2019-06-30T08:20:00'
2019-06-30 08:40:00,690 [ThreadPoolEx] [DEBUG]  measured values [158.0, 12.3]
2019-06-30 08:40:00,691 [ThreadPoolEx] [DEBUG]  saved values in day181in19.csv
2019-06-30 08:40:00,691 [ThreadPoolEx] [INFO ]  Measured and saved under label '2019-06-30T08:30:00'
2019-06-30 08:40:06,694 [ThreadPoolEx] [DEBUG]  measured values [159.0, 9.7]
2019-06-30 08:40:06,695 [ThreadPoolEx] [DEBUG]  saved values in day181in19.csv
2019-06-30 08:40:06,695 [ThreadPoolEx] [INFO ]  Measured and saved under label '2019-06-30T08:40:00'
2019-06-30 08:49:52,904 [ThreadPoolEx] [DEBUG]  measured values [174.189, 10.784]
2019-06-30 08:49:52,905 [ThreadPoolEx] [DEBUG]  saved values in day181in19.csv
2019-06-30 08:49:52,905 [ThreadPoolEx] [INFO ]  Measured and saved under label '2019-06-30T08:50:00'
2019-06-30 08:59:54,189 [ThreadPoolEx] [DEBUG]  measured values [148.592, 7.71]
2019-06-30 08:59:54,191 [ThreadPoolEx] [DEBUG]  saved values in day181in19.csv
2019-06-30 08:59:54,191 [ThreadPoolEx] [INFO ]  Measured and saved under label '2019-06-30T09:00:00'
2019-06-30 09:09:55,437 [ThreadPoolEx] [DEBUG]  measured values [113.227, 10.153]
2019-06-30 09:09:55,438 [ThreadPoolEx] [DEBUG]  saved values in day181in19.csv
2019-06-30 09:09:55,438 [ThreadPoolEx] [INFO ]  Measured and saved under label '2019-06-30T09:10:00'
2019-06-30 09:19:51,703 [ThreadPoolEx] [DEBUG]  measured values [89.302, -18.597]
2019-06-30 09:19:51,704 [ThreadPoolEx] [DEBUG]  saved values in day181in19.csv
2019-06-30 09:19:51,705 [ThreadPoolEx] [INFO ]  Measured and saved under label '2019-06-30T09:20:00'
2019-06-30 09:29:52,971 [ThreadPoolEx] [DEBUG]  measured values [86.098, -40.558]
2019-06-30 09:29:52,972 [ThreadPoolEx] [DEBUG]  saved values in day181in19.csv
2019-06-30 09:29:52,972 [ThreadPoolEx] [INFO ]  Measured and saved under label '2019-06-30T09:30:00'
2019-06-30 09:39:54,276 [ThreadPoolEx] [DEBUG]  measured values [109.609, -38.868]
2019-06-30 09:39:54,277 [ThreadPoolEx] [DEBUG]  saved values in day181in19.csv
2019-06-30 09:39:54,277 [ThreadPoolEx] [INFO ]  Measured and saved under label '2019-06-30T09:40:00'
2019-06-30 09:49:55,617 [ThreadPoolEx] [DEBUG]  measured values [133.597, -52.957]
2019-06-30 09:49:55,618 [ThreadPoolEx] [DEBUG]  saved values in day181in19.csv
2019-06-30 09:49:55,618 [ThreadPoolEx] [INFO ]  Measured and saved under label '2019-06-30T09:50:00'
2019-06-30 09:59:51,872 [ThreadPoolEx] [DEBUG]  measured values [160.763, -40.411]
2019-06-30 09:59:51,873 [ThreadPoolEx] [DEBUG]  saved values in day181in19.csv
2019-06-30 09:59:51,873 [ThreadPoolEx] [INFO ]  Measured and saved under label '2019-06-30T10:00:00'
2019-06-30 10:09:53,168 [ThreadPoolEx] [DEBUG]  measured values [141.602, -65.329]
2019-06-30 10:09:53,169 [ThreadPoolEx] [DEBUG]  saved values in day181in19.csv
2019-06-30 10:09:53,169 [ThreadPoolEx] [INFO ]  Measured and saved under label '2019-06-30T10:10:00'
2019-06-30 10:16:18,630 [MainThread  ] [INFO ]  Cleaned log file in 0.171 sec. Processed 6639 lines, moved 57 of them to the archive. Archive is 841.294921875KB, Log 28.416015625KB
2019-06-30 10:16:18,648 [MainThread  ] [INFO ]  Cleaned log file in 0.018 sec. Processed 314 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 28.59375KB
2019-06-30 10:16:18,667 [MainThread  ] [INFO ]  Cleaned log file in 0.018 sec. Processed 315 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 28.765625KB
2019-06-30 10:16:18,684 [MainThread  ] [INFO ]  Cleaned log file in 0.017 sec. Processed 316 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 28.9384765625KB
2019-06-30 10:16:18,701 [MainThread  ] [INFO ]  Cleaned log file in 0.017 sec. Processed 317 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 29.115234375KB
2019-06-30 10:16:18,721 [MainThread  ] [INFO ]  Cleaned log file in 0.019 sec. Processed 318 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 29.291015625KB
2019-06-30 10:16:18,739 [MainThread  ] [INFO ]  Cleaned log file in 0.018 sec. Processed 319 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 29.466796875KB
2019-06-30 10:16:18,759 [MainThread  ] [INFO ]  Cleaned log file in 0.02 sec. Processed 320 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 29.642578125KB
2019-06-30 10:16:18,777 [MainThread  ] [INFO ]  Cleaned log file in 0.018 sec. Processed 321 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 29.8173828125KB
2019-06-30 10:16:18,796 [MainThread  ] [INFO ]  Cleaned log file in 0.019 sec. Processed 322 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 29.994140625KB
2019-06-30 10:16:18,815 [MainThread  ] [INFO ]  Cleaned log file in 0.019 sec. Processed 323 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 30.169921875KB
2019-06-30 10:16:18,834 [MainThread  ] [INFO ]  Cleaned log file in 0.018 sec. Processed 324 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 30.345703125KB
2019-06-30 10:16:18,852 [MainThread  ] [INFO ]  Cleaned log file in 0.018 sec. Processed 325 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 30.521484375KB
2019-06-30 10:16:18,871 [MainThread  ] [INFO ]  Cleaned log file in 0.019 sec. Processed 326 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 30.697265625KB
2019-06-30 10:16:18,890 [MainThread  ] [INFO ]  Cleaned log file in 0.019 sec. Processed 327 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 30.873046875KB
2019-06-30 10:16:18,910 [MainThread  ] [INFO ]  Cleaned log file in 0.019 sec. Processed 328 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 31.048828125KB
2019-06-30 10:16:18,930 [MainThread  ] [INFO ]  Cleaned log file in 0.019 sec. Processed 329 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 31.224609375KB
2019-06-30 10:16:18,949 [MainThread  ] [INFO ]  Cleaned log file in 0.019 sec. Processed 330 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 31.400390625KB
2019-06-30 10:16:18,970 [MainThread  ] [INFO ]  Cleaned log file in 0.02 sec. Processed 331 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 31.576171875KB
2019-06-30 10:16:18,989 [MainThread  ] [INFO ]  Cleaned log file in 0.019 sec. Processed 332 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 31.7509765625KB
2019-06-30 10:16:19,009 [MainThread  ] [INFO ]  Cleaned log file in 0.019 sec. Processed 333 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 31.927734375KB
2019-06-30 10:16:19,035 [MainThread  ] [INFO ]  Cleaned log file in 0.025 sec. Processed 334 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 32.103515625KB
2019-06-30 10:16:19,055 [MainThread  ] [INFO ]  Cleaned log file in 0.02 sec. Processed 335 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 32.279296875KB
2019-06-30 10:16:19,076 [MainThread  ] [INFO ]  Cleaned log file in 0.02 sec. Processed 336 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 32.4541015625KB
2019-06-30 10:16:19,097 [MainThread  ] [INFO ]  Cleaned log file in 0.02 sec. Processed 337 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 32.6298828125KB
2019-06-30 10:16:19,117 [MainThread  ] [INFO ]  Cleaned log file in 0.02 sec. Processed 338 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 32.8056640625KB
2019-06-30 10:16:19,134 [MainThread  ] [INFO ]  Cleaned log file in 0.018 sec. Processed 339 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 32.9814453125KB
2019-06-30 10:16:19,154 [MainThread  ] [INFO ]  Cleaned log file in 0.019 sec. Processed 340 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 33.158203125KB
2019-06-30 10:16:19,173 [MainThread  ] [INFO ]  Cleaned log file in 0.019 sec. Processed 341 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 33.333984375KB
2019-06-30 10:16:19,192 [MainThread  ] [INFO ]  Cleaned log file in 0.019 sec. Processed 342 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 33.509765625KB
2019-06-30 10:16:19,214 [MainThread  ] [INFO ]  Cleaned log file in 0.022 sec. Processed 343 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 33.685546875KB
2019-06-30 10:16:19,234 [MainThread  ] [INFO ]  Cleaned log file in 0.019 sec. Processed 344 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 33.861328125KB
2019-06-30 10:16:19,255 [MainThread  ] [INFO ]  Cleaned log file in 0.021 sec. Processed 345 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 34.037109375KB
2019-06-30 10:16:19,276 [MainThread  ] [INFO ]  Cleaned log file in 0.021 sec. Processed 346 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 34.212890625KB
2019-06-30 10:16:19,296 [MainThread  ] [INFO ]  Cleaned log file in 0.019 sec. Processed 347 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 34.388671875KB
2019-06-30 10:16:19,317 [MainThread  ] [INFO ]  Cleaned log file in 0.021 sec. Processed 348 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 34.564453125KB
2019-06-30 10:16:19,338 [MainThread  ] [INFO ]  Cleaned log file in 0.02 sec. Processed 349 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 34.740234375KB
2019-06-30 10:16:19,357 [MainThread  ] [INFO ]  Cleaned log file in 0.019 sec. Processed 350 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 34.9150390625KB
2019-06-30 10:16:19,376 [MainThread  ] [INFO ]  Cleaned log file in 0.018 sec. Processed 351 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 35.091796875KB
2019-06-30 10:16:19,395 [MainThread  ] [INFO ]  Cleaned log file in 0.018 sec. Processed 352 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 35.267578125KB
2019-06-30 10:16:19,413 [MainThread  ] [INFO ]  Cleaned log file in 0.018 sec. Processed 353 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 35.443359375KB
2019-06-30 10:16:19,432 [MainThread  ] [INFO ]  Cleaned log file in 0.018 sec. Processed 354 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 35.619140625KB
2019-06-30 10:16:19,451 [MainThread  ] [INFO ]  Cleaned log file in 0.019 sec. Processed 355 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 35.794921875KB
2019-06-30 10:16:19,470 [MainThread  ] [INFO ]  Cleaned log file in 0.019 sec. Processed 356 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 35.970703125KB
2019-06-30 10:16:19,490 [MainThread  ] [INFO ]  Cleaned log file in 0.02 sec. Processed 357 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 36.146484375KB
2019-06-30 10:16:19,509 [MainThread  ] [INFO ]  Cleaned log file in 0.019 sec. Processed 358 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 36.3212890625KB
2019-06-30 10:16:19,538 [MainThread  ] [INFO ]  Cleaned log file in 0.028 sec. Processed 359 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 36.498046875KB
2019-06-30 10:16:19,560 [MainThread  ] [INFO ]  Cleaned log file in 0.022 sec. Processed 360 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 36.673828125KB
2019-06-30 10:16:19,590 [MainThread  ] [INFO ]  Cleaned log file in 0.029 sec. Processed 361 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 36.849609375KB
2019-06-30 10:16:19,614 [MainThread  ] [INFO ]  Cleaned log file in 0.024 sec. Processed 362 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 37.025390625KB
2019-06-30 10:16:19,640 [MainThread  ] [INFO ]  Cleaned log file in 0.025 sec. Processed 363 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 37.201171875KB
2019-06-30 10:16:19,696 [MainThread  ] [INFO ]  Cleaned log file in 0.055 sec. Processed 364 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 37.376953125KB
2019-06-30 10:16:19,724 [MainThread  ] [INFO ]  Cleaned log file in 0.027 sec. Processed 365 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 37.552734375KB
2019-06-30 10:16:19,751 [MainThread  ] [INFO ]  Cleaned log file in 0.026 sec. Processed 366 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 37.728515625KB
